elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
28460,115062,building index: loading tuples,7168,2827,0,39583,117537,0
28571,115062,building index: loading tuples,7168,2838,0,39734,117537,0
28684,115062,building index: loading tuples,7168,2847,0,39863,117537,0
28781,115062,building index: loading tuples,7168,2856,0,39991,117537,0
28873,115062,building index: loading tuples,7168,2865,0,40116,117537,0
28977,115062,building index: loading tuples,7168,2874,0,40246,117537,0
29072,115062,building index: loading tuples,7168,2885,0,40394,117537,0
29163,115062,building index: loading tuples,7168,2895,0,40532,117537,0
29257,115062,building index: loading tuples,7168,2903,0,40655,117537,0
29356,115062,building index: loading tuples,7168,2912,0,40774,117537,0
29464,115062,building index: loading tuples,7168,2921,0,40896,117537,0
29562,115062,building index: loading tuples,7168,2930,0,41023,117537,0
29666,115062,building index: loading tuples,7168,2939,0,41146,117537,0
29766,115062,building index: loading tuples,7168,2948,0,41272,117537,0
29858,115062,building index: loading tuples,7168,2957,0,41401,117537,0
29955,115062,building index: loading tuples,7168,2964,0,41505,117537,0
30053,115062,building index: loading tuples,7168,2973,0,41622,117537,0
30151,115062,building index: loading tuples,7168,2981,0,41743,117537,0
30250,115062,building index: loading tuples,7168,2990,0,41867,117537,0
30344,115062,building index: loading tuples,7168,2999,0,41988,117537,0
30441,115062,building index: loading tuples,7168,3008,0,42120,117537,0
30539,115062,building index: loading tuples,7168,3017,0,42240,117537,0
30636,115062,building index: loading tuples,7168,3025,0,42360,117537,0
30735,115062,building index: loading tuples,7168,3034,0,42489,117537,0
30831,115062,building index: loading tuples,7168,3044,0,42621,117537,0
30930,115062,building index: loading tuples,7168,3053,0,42744,117537,0
31023,115062,building index: loading tuples,7168,3062,0,42868,117537,0
31115,115062,building index: loading tuples,7168,3070,0,42989,117537,0
31210,115062,building index: loading tuples,7168,3080,0,43122,117537,0
31309,115062,building index: loading tuples,7168,3088,0,43243,117537,0
31402,115062,building index: loading tuples,7168,3098,0,43377,117537,0
31498,115062,building index: loading tuples,7168,3107,0,43500,117537,0
31598,115062,building index: loading tuples,7168,3116,0,43634,117537,0
31696,115062,building index: loading tuples,7168,3125,0,43763,117537,0
31799,115062,building index: loading tuples,7168,3135,0,43891,117537,0
31897,115062,building index: loading tuples,7168,3144,0,44023,117537,0
31989,115062,building index: loading tuples,7168,3153,0,44143,117537,0
32085,115062,building index: loading tuples,7168,3162,0,44277,117537,0
32192,115062,building index: loading tuples,7168,3171,0,44399,117537,0
32287,115062,building index: loading tuples,7168,3179,0,44519,117537,0
32386,115062,building index: loading tuples,7168,3187,0,44630,117537,0
32482,115062,building index: loading tuples,7168,3196,0,44749,117537,0
32580,115062,building index: loading tuples,7168,3204,0,44867,117537,0
32675,115062,building index: loading tuples,7168,3213,0,44987,117537,0
32774,115062,building index: loading tuples,7168,3221,0,45106,117537,0
32869,115062,building index: loading tuples,7168,3230,0,45222,117537,0
32967,115062,building index: loading tuples,7168,3239,0,45346,117537,0
33063,115062,building index: loading tuples,7168,3247,0,45471,117537,0
33183,115062,building index: loading tuples,7168,3258,0,45625,117537,0
33279,115062,building index: loading tuples,7168,3268,0,45752,117537,0
33381,115062,building index: loading tuples,7168,3276,0,45872,117537,0
33477,115062,building index: loading tuples,7168,3285,0,45990,117537,0
33572,115062,building index: loading tuples,7168,3293,0,46112,117537,0
33668,115062,building index: loading tuples,7168,3302,0,46239,117537,0
33767,115062,building index: loading tuples,7168,3311,0,46361,117537,0
33865,115062,building index: loading tuples,7168,3320,0,46490,117537,0
33967,115062,building index: loading tuples,7168,3329,0,46617,117537,0
34065,115062,building index: loading tuples,7168,3338,0,46744,117537,0
34163,115062,building index: loading tuples,7168,3347,0,46871,117537,0
34262,115062,building index: loading tuples,7168,3357,0,47004,117537,0
34359,115062,building index: loading tuples,7168,3366,0,47131,117537,0
34459,115062,building index: loading tuples,7168,3376,0,47264,117537,0
34555,115062,building index: loading tuples,7168,3385,0,47402,117537,0
34654,115062,building index: loading tuples,7168,3393,0,47514,117537,0
34749,115062,building index: loading tuples,7168,3401,0,47626,117537,0
34844,115062,building index: loading tuples,7168,3409,0,47737,117537,0
34940,115062,building index: loading tuples,7168,3418,0,47853,117537,0
35038,115062,building index: loading tuples,7168,3426,0,47974,117537,0
35137,115062,building index: loading tuples,7168,3435,0,48102,117537,0
35239,115062,building index: loading tuples,7168,3444,0,48219,117537,0
35333,115062,building index: loading tuples,7168,3452,0,48340,117537,0
35434,115062,building index: loading tuples,7168,3461,0,48466,117537,0
35532,115062,building index: loading tuples,7168,3470,0,48586,117537,0
35625,115062,building index: loading tuples,7168,3479,0,48715,117537,0
35723,115062,building index: loading tuples,7168,3487,0,48831,117537,0
35822,115062,building index: loading tuples,7168,3496,0,48954,117537,0
35919,115062,building index: loading tuples,7168,3505,0,49072,117537,0
36016,115062,building index: loading tuples,7168,3513,0,49187,117537,0
36112,115062,building index: loading tuples,7168,3521,0,49305,117537,0
36210,115062,building index: loading tuples,7168,3530,0,49427,117537,0
36308,115062,building index: loading tuples,7168,3539,0,49552,117537,0
36407,115062,building index: loading tuples,7168,3548,0,49677,117537,0
36505,115062,building index: loading tuples,7168,3556,0,49797,117537,0
36601,115062,building index: loading tuples,7168,3567,0,49950,117537,0
36700,115062,building index: loading tuples,7168,3576,0,50076,117537,0
36799,115062,building index: loading tuples,7168,3586,0,50205,117537,0
36895,115062,building index: loading tuples,7168,3595,0,50336,117537,0
36989,115062,building index: loading tuples,7168,3603,0,50454,117537,0
37086,115062,building index: loading tuples,7168,3620,0,50680,117537,0
37260,115062,building index: loading tuples,7168,3629,0,50816,117537,0
37356,115062,building index: loading tuples,7168,3638,0,50941,117537,0
37456,115062,building index: loading tuples,7168,3648,0,51079,117537,0
37552,115062,building index: loading tuples,7168,3657,0,51206,117537,0
37651,115062,building index: loading tuples,7168,3663,0,51290,117537,0
37755,115062,building index: loading tuples,7168,3663,0,51290,117537,0
37851,115062,building index: loading tuples,7168,3663,0,51290,117537,0
37951,115062,building index: loading tuples,7168,3663,0,51290,117537,0
38048,115062,building index: loading tuples,7168,3664,0,51303,117537,0
38142,115062,building index: loading tuples,7168,3667,0,51342,117537,0
38242,115062,building index: loading tuples,7168,3670,0,51382,117537,0
38340,115062,building index: loading tuples,7168,3672,0,51421,117537,0
38438,115062,building index: loading tuples,7168,3675,0,51461,117537,0
38535,115062,building index: loading tuples,7168,3678,0,51501,117537,0
38631,115062,building index: loading tuples,7168,3681,0,51542,117537,0
38729,115062,building index: loading tuples,7168,3684,0,51585,117537,0
38825,115062,building index: loading tuples,7168,3687,0,51626,117537,0
38921,115062,building index: loading tuples,7168,3690,0,51665,117537,0
39016,115062,building index: loading tuples,7168,3693,0,51706,117537,0
39110,115062,building index: loading tuples,7168,3696,0,51745,117537,0
39204,115062,building index: loading tuples,7168,3698,0,51784,117537,0
39299,115062,building index: loading tuples,7168,3701,0,51820,117537,0
